客户ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
16168,28,7,4293.55,2,1,3,一般
16169,22,8,956.2,3,1,1,一般
16170,53,10,2181.7,1,2,2,挽留
16171,59,10,2480.09,1,2,2,挽留
16172,10,12,8054.75,4,3,3,高价值
16173,64,7,1423.47,1,1,1,挽留
16174,59,13,16103.32,1,3,4,保持
16175,4,7,813.08,4,1,1,一般
16176,40,13,62394.45,2,3,4,保持
16177,59,13,4172.25,1,3,3,保持
16178,1,14,43544.21,4,4,4,高价值
16179,10,6,29972.7,4,1,4,一般
16180,113,8,777.24,1,1,1,挽留
16181,10,10,1127.81,4,2,1,发展
16182,2,13,50581.29,4,3,4,高价值
16183,66,14,3099.56,1,4,2,一般
16184,37,7,21603.3,2,1,4,一般
16185,2,12,30438.81,4,3,4,高价值
16186,58,11,23194.9,1,2,4,一般
16187,71,12,20062.46,1,3,4,保持
16188,52,9,1415.99,1,2,1,挽留
16189,57,10,3799.35,1,2,3,一般
16190,55,11,15924.58,1,2,4,一般
16191,32,6,60423.47,2,1,4,一般
16192,34,14,39448.96,2,4,4,保持
16193,103,14,6009.96,1,4,3,保持
16194,92,9,16961.51,1,2,4,一般
16195,88,12,1227.01,1,3,1,一般
16196,1,17,16681.309999999998,4,4,4,高价值
16197,110,7,4278.96,1,1,3,一般
16198,5,10,51526.0,4,2,4,发展
16199,24,9,31029.0,3,2,4,发展
16200,74,9,990.5400000000001,1,2,1,挽留
16201,47,13,6573.47,2,3,3,保持
16202,15,15,5282.3,3,4,3,高价值
16203,3,9,3679.7200000000003,4,2,3,发展
16204,23,13,64573.909999999996,3,3,4,高价值
16205,1,13,8306.08,4,3,3,高价值
16206,8,13,2843.48,4,3,2,发展
16207,47,5,1178.31,2,1,1,挽留
16208,4,12,1462.8400000000001,4,3,1,发展
16209,24,2,1057.95,3,1,1,一般
16210,69,11,10457.3,1,2,3,一般
16211,9,17,38950.14,4,4,4,高价值
16212,24,18,51049.310000000005,3,4,4,高价值
16213,11,18,126697.0,3,4,4,高价值
16214,128,9,16020.55,1,2,4,一般
16215,13,12,38252.53999999999,3,3,4,高价值
16216,72,5,1471.6,1,1,1,挽留
16217,10,7,27562.45,4,1,4,一般
16218,20,10,36407.8,3,2,4,发展
16219,7,10,2799.98,4,2,2,发展
16220,123,5,771.92,1,1,1,挽留
16221,24,13,16320.14,3,3,4,高价值
16222,13,15,1803.47,3,4,2,发展
16223,7,8,15939.45,4,1,4,一般
16224,15,15,4029.43,3,4,3,高价值
16225,112,8,1819.1,1,1,2,挽留
16226,27,9,12930.41,2,2,3,一般
16227,25,10,17849.85,2,2,4,一般
16228,16,12,6217.95,3,3,3,高价值
16229,99,4,1086.87,1,1,1,挽留
16230,10,10,1481.44,4,2,1,发展
16231,42,13,38692.59,2,3,4,保持
16232,11,10,13351.52,3,2,3,发展
16233,16,10,290.77,3,2,1,发展
16234,14,11,1500.25,3,2,1,发展
16235,63,13,1985.02,1,3,2,一般
16236,13,9,1781.07,3,2,2,发展
16237,11,11,2121.76,3,2,2,发展
16238,11,10,16196.019999999999,3,2,4,发展
16239,32,5,674.1700000000001,2,1,1,挽留
16240,12,10,1830.06,3,2,2,发展
16241,60,7,500.91999999999996,1,1,1,挽留
16242,43,9,1659.79,2,2,1,挽留
16243,22,10,13420.21,3,2,3,发展
16244,10,14,3351.94,4,4,2,发展
16245,137,10,52808.56,1,2,4,一般
16246,32,7,8430.6,2,1,3,一般
16247,11,17,34734.1,3,4,4,高价值
16248,15,14,32437.35,3,4,4,高价值
16249,19,11,1633.75,3,2,1,发展
16250,195,8,1701.45,1,1,2,挽留
16251,11,14,25579.350000000002,3,4,4,高价值
16252,5,9,2674.87,4,2,2,发展
16253,15,10,3172.5299999999997,3,2,2,发展
16254,120,10,4012.4,1,2,3,一般
16255,69,5,2203.85,1,1,2,挽留
16256,29,15,2878.6,2,4,2,一般
16257,41,17,33569.15,2,4,4,保持
16258,20,9,1957.39,3,2,2,发展
16259,9,11,5271.12,4,2,3,发展
16260,42,4,206.04,2,1,1,挽留
16261,120,12,1252.29,1,3,1,一般
16262,48,9,18237.95,2,2,4,一般
16263,23,10,2339.27,3,2,2,发展
16264,187,9,1881.95,1,2,2,挽留
16265,14,18,58315.15,3,4,4,高价值
16266,37,14,3536.39,2,4,3,保持
16267,6,7,2825.0,4,1,2,一般
16268,17,7,4705.95,3,1,3,一般
16269,19,9,1775.9,3,2,2,发展
16270,31,7,518.0,2,1,1,挽留
16271,69,9,4584.53,1,2,3,一般
16272,4,9,2022.7,4,2,2,发展
16273,1,16,3166.81,4,4,2,发展
16274,24,13,4138.8,3,3,3,高价值
16275,5,9,1137.15,4,2,1,发展
16276,4,12,33687.56,4,3,4,高价值
16277,31,13,12254.29,2,3,3,保持
16278,28,6,926.16,2,1,1,挽留
16279,7,15,8177.43,4,4,3,高价值
16280,3,9,1508.0900000000001,4,2,1,发展
16281,13,13,32039.71,3,3,4,高价值
16282,30,13,4131.07,2,3,3,保持
16283,32,8,1019.86,2,1,1,挽留
16284,32,6,2663.87,2,1,2,挽留
16285,7,9,3473.35,4,2,2,发展
16286,28,13,51523.25,2,3,4,保持
16287,7,9,3472.15,4,2,2,发展
16288,18,12,1584.05,3,3,1,发展
16289,47,10,2742.83,2,2,2,挽留
16290,9,17,6719.15,4,4,3,高价值
16291,42,12,51786.45,2,3,4,保持
16292,4,9,252.38000000000002,4,2,1,发展
16293,9,10,5024.78,4,2,3,发展
16294,33,10,6619.72,2,2,3,一般
16295,2,9,2359.16,4,2,2,发展
16296,4,12,21425.39,4,3,4,高价值
16297,18,13,7845.36,3,3,3,高价值
16298,3,8,255.42,4,1,1,一般
16299,27,8,611.4499999999999,2,1,1,挽留
16300,18,14,2286.99,3,4,2,发展
16301,29,13,30657.09,2,3,4,保持
16302,44,7,1677.74,2,1,2,挽留
16303,4,15,30358.67,4,4,4,高价值
16304,42,9,1882.6999999999998,2,2,2,挽留
16305,40,3,672.84,2,1,1,挽留
16306,3,10,10831.59,4,2,3,发展
16307,25,9,1521.9,2,2,1,挽留
16308,102,4,1148.5099999999998,1,1,1,挽留
16309,39,12,1155.32,2,3,1,一般
16310,3,15,23366.800000000003,4,4,4,高价值
16311,21,22,5869.139999999999,3,4,3,高价值
16312,68,15,15383.01,1,4,4,保持
16313,21,9,61287.299999999996,3,2,4,发展
16314,95,11,1528.35,1,2,1,挽留
16315,8,11,5225.58,4,2,3,发展
16316,44,7,4099.349999999999,2,1,3,一般
16317,52,10,737.92,1,2,1,挽留
16318,31,14,33705.45,2,4,4,保持
16319,69,12,1398.06,1,3,1,一般
16320,19,14,53219.0,3,4,4,高价值
16321,8,13,1366.3600000000001,4,3,1,发展
16322,6,7,1274.75,4,1,1,一般
16323,18,15,34251.82,3,4,4,高价值
16324,19,10,20282.82,3,2,4,发展
16325,50,6,9625.300000000001,1,1,3,一般
16326,10,12,4181.66,4,3,3,高价值
16327,65,16,3712.93,1,4,3,保持
16328,30,13,8824.7,2,3,3,保持
16329,5,7,2795.29,4,1,2,一般
16330,10,16,5327.38,4,4,3,高价值
16331,37,9,57780.450000000004,2,2,4,一般
16332,15,10,4822.96,3,2,3,发展
16333,47,9,16370.7,2,2,4,一般
16334,5,10,1801.1,4,2,2,发展
16335,5,12,1644.6200000000001,4,3,1,发展
16336,20,8,566.54,3,1,1,一般
16337,116,7,2423.05,1,1,2,挽留
16338,85,12,13772.85,1,3,3,保持
16339,7,8,557.15,4,1,1,一般
16340,30,14,33833.95,2,4,4,保持
16341,108,8,2459.5499999999997,1,1,2,挽留
16342,121,6,568.16,1,1,1,挽留
16343,14,8,37275.55,3,1,4,一般
16344,52,12,3020.56,1,3,2,一般
16345,3,17,2446.96,4,4,2,发展
16346,11,17,18806.95,3,4,4,高价值
16347,4,16,33532.51,4,4,4,高价值
16348,23,12,3259.74,3,3,2,发展
16349,148,8,3445.25,1,1,2,挽留
16350,57,12,41652.21000000001,1,3,4,保持
16351,27,8,1176.92,2,1,1,挽留
16352,16,13,2224.4,3,3,2,发展
16353,12,10,1766.3400000000001,3,2,2,发展
16354,38,14,5009.79,2,4,3,保持
16355,33,11,2105.1,2,2,2,挽留
16356,22,14,19800.79,3,4,4,高价值
16357,26,5,803.74,2,1,1,挽留
16358,59,4,83.80000000000001,1,1,1,挽留
16359,25,7,734.35,2,1,1,挽留
16360,78,12,11344.98,1,3,3,保持
16361,104,15,1406.2,1,4,1,一般
16362,51,14,2026.09,1,4,2,一般
16363,19,9,17663.2,3,2,4,发展
16364,75,16,48513.409999999996,1,4,4,保持
16365,30,6,2185.51,2,1,2,挽留
16366,8,10,1936.0,4,2,2,发展
16367,13,16,9280.78,3,4,3,高价值
16368,14,15,55461.95,3,4,4,高价值
16369,28,8,4665.15,2,1,3,一般
16370,31,13,2424.8,2,3,2,一般
16371,53,16,39050.02,1,4,4,保持
16372,12,14,10923.83,3,4,3,高价值
16373,46,12,2472.2999999999997,2,3,2,一般
16374,28,12,1108.84,2,3,1,一般
16375,3,16,20247.36,4,4,4,高价值
16376,32,13,3123.94,2,3,2,一般
16377,27,10,5746.45,2,2,3,一般
16378,78,10,2453.46,1,2,2,挽留
16379,33,10,2174.0,2,2,2,挽留
16380,62,8,918.92,1,1,1,挽留
16381,15,14,7756.95,3,4,3,高价值
16382,10,7,28842.85,4,1,4,一般
16383,28,12,5439.889999999999,2,3,3,保持
16384,38,14,45219.13,2,4,4,保持
16385,12,11,3089.06,3,2,2,发展
16386,7,6,715.0,4,1,1,一般
16387,8,18,52273.27,4,4,4,高价值
16388,1,12,9461.130000000001,4,3,3,高价值
16389,21,8,1480.99,3,1,1,一般
16390,7,12,26223.61,4,3,4,高价值
16391,44,12,31584.43,2,3,4,保持
16392,16,7,1134.73,3,1,1,一般
16393,24,12,2934.15,3,3,2,发展
16394,11,12,24684.809999999998,3,3,4,高价值
16395,61,12,1492.5,1,3,1,一般
16396,5,9,1545.57,4,2,1,发展
16397,44,13,31150.79,2,3,4,保持
16398,18,12,13196.6,3,3,3,高价值
16399,41,10,2681.94,2,2,2,挽留
16400,99,6,12169.25,1,1,3,一般
16401,11,12,1806.8899999999999,3,3,2,发展
16402,28,13,15078.42,2,3,4,保持
16403,86,10,2160.31,1,2,2,挽留
16404,190,6,500.2,1,1,1,挽留
16405,34,13,41354.899999999994,2,3,4,保持
16406,14,13,23225.86,3,3,4,高价值
16407,6,13,1796.79,4,3,2,发展
16408,141,5,4455.35,1,1,3,一般
16409,33,8,14844.449999999999,2,1,4,一般
16410,28,13,3977.83,2,3,3,保持
16411,10,11,2778.96,4,2,2,发展
16412,192,4,539.24,1,1,1,挽留
16413,16,11,1387.19,3,2,1,发展
16414,80,8,931.78,1,1,1,挽留
16415,9,18,2408.89,4,4,2,发展
16416,14,12,53381.079999999994,3,3,4,高价值
16417,13,9,1189.8799999999999,3,2,1,发展
16418,18,13,16597.54,3,3,4,高价值
16419,10,15,23042.42,4,4,4,高价值
16420,15,9,513.73,3,2,1,发展
16421,11,11,18801.81,3,2,4,发展
16422,17,14,25698.15,3,4,4,高价值
16423,6,11,1945.3700000000001,4,2,2,发展
16424,19,12,1741.1399999999999,3,3,2,发展
16425,7,13,1195.2,4,3,1,发展
16426,6,9,1072.19,4,2,1,发展
16427,21,9,38911.6,3,2,4,发展
16428,110,6,639.7,1,1,1,挽留
16429,52,10,17662.1,1,2,4,一般
16430,28,10,11343.47,2,2,3,一般
16431,11,15,21385.55,3,4,4,高价值
16432,81,5,5905.11,1,1,3,一般
16433,73,6,5583.650000000001,1,1,3,一般
16434,12,13,4013.25,3,3,3,高价值
16435,2,16,35604.98,4,4,4,高价值
16436,36,13,17947.87,2,3,4,保持
16437,16,14,5543.09,3,4,3,高价值
16438,2,8,982.55,4,1,1,一般
16439,264,4,204.7,1,1,1,挽留
16440,11,14,3015.29,3,4,2,发展
16441,20,13,42734.61,3,3,4,高价值
16442,42,12,3409.12,2,3,2,一般
16443,9,8,20485.87,4,1,4,一般
16444,11,14,55117.66,3,4,4,高价值
16445,84,10,3614.5,1,2,3,一般
16446,26,9,5112.67,2,2,3,一般
16447,7,15,2402.88,4,4,2,发展
16448,31,15,4264.58,2,4,3,保持
16449,25,9,908.5,2,2,1,挽留
16450,33,12,1951.05,2,3,2,一般
16451,62,15,17772.61,1,4,4,保持
16452,68,7,1375.26,1,1,1,挽留
16453,9,7,15601.359999999999,4,1,4,一般
16454,37,8,3321.45,2,1,2,挽留
16455,38,13,16078.720000000001,2,3,4,保持
16456,6,12,42968.950000000004,4,3,4,高价值
16457,18,9,1980.3600000000001,3,2,2,发展
16458,23,6,1627.26,3,1,1,一般
16459,11,17,34438.96,3,4,4,高价值
16460,14,13,62090.490000000005,3,3,4,高价值
16461,11,12,1018.23,3,3,1,发展
16462,57,9,5197.85,1,2,3,一般
16463,100,9,1576.09,1,2,1,挽留
16464,1,13,1573.09,4,3,1,发展
16465,75,4,659.64,1,1,1,挽留
16466,7,13,10075.29,4,3,3,高价值
16467,113,9,1833.12,1,2,2,挽留
16468,48,8,3659.15,2,1,3,一般
16469,10,11,2183.7,4,2,2,发展
16470,1,9,1625.53,4,2,1,发展
16471,47,17,4109.24,2,4,3,保持
16472,50,8,1761.66,1,1,2,挽留
16473,73,13,26538.019999999997,1,3,4,保持
16474,1,8,3554.75,4,1,3,一般
16475,5,14,9971.85,4,4,3,高价值
16476,32,7,505.18,2,1,1,挽留
16477,27,10,13503.84,2,2,3,一般
16478,18,6,49902.19,3,1,4,一般
16479,49,9,1921.79,2,2,2,挽留
16480,45,5,729.7800000000001,2,1,1,挽留
16481,28,10,2891.65,2,2,2,挽留
16482,26,14,17739.84,2,4,4,保持
16483,18,10,1577.65,3,2,1,发展
16484,115,9,3694.98,1,2,3,一般
16485,38,11,26039.2,2,2,4,一般
16486,75,7,16385.0,1,1,4,一般
16487,39,13,2345.9900000000002,2,3,2,一般
16488,82,8,1050.73,1,1,1,挽留
16489,96,11,5862.09,1,2,3,一般
16490,21,14,5417.3099999999995,3,4,3,高价值
16491,24,9,1100.66,3,2,1,发展
16492,52,9,1589.28,1,2,1,挽留
16493,32,7,4094.24,2,1,3,一般
16494,14,10,366.45,3,2,1,发展
16495,34,11,16007.16,2,2,4,一般
16496,32,16,3021.99,2,4,2,一般
16497,116,8,70706.79,1,1,4,一般
16498,74,17,2946.31,1,4,2,一般
16499,53,9,2793.4,1,2,2,挽留
16500,5,11,19070.76,4,2,4,发展
16501,8,12,1906.42,4,3,2,发展
16502,18,14,40326.25,3,4,4,高价值
16503,27,10,1914.51,2,2,2,挽留
16504,10,16,1965.08,4,4,2,发展
16505,6,8,1027.69,4,1,1,一般
16506,39,14,5648.55,2,4,3,保持
16507,45,14,3726.41,2,4,3,保持
16508,21,11,45263.07,3,2,4,发展
16509,10,12,4710.9,4,3,3,高价值
16510,27,15,3719.46,2,4,3,保持
16511,2,16,7824.75,4,4,3,高价值
16512,27,16,7150.07,2,4,3,保持
16513,15,12,6506.32,3,3,3,高价值
16514,126,9,2395.2,1,2,2,挽留
16515,12,18,3894.4199999999996,3,4,3,高价值
16516,1,9,373.10999999999996,4,2,1,发展
16517,59,15,16673.59,1,4,4,保持
16518,15,7,1076.86,3,1,1,一般
16519,5,13,9736.22,4,3,3,高价值
16520,215,4,358.55,1,1,1,挽留
16521,16,7,728.14,3,1,1,一般
16522,7,16,12778.25,4,4,3,高价值
16523,62,8,658.99,1,1,1,挽留
16524,21,12,1461.25,3,3,1,发展
16525,2,8,21705.75,4,1,4,一般
16526,7,10,2014.35,4,2,2,发展
16528,24,11,3510.96,3,2,3,发展
16529,86,10,2393.05,1,2,2,挽留
16530,20,4,994.2,3,1,1,一般
16531,13,11,1518.55,3,2,1,发展
16532,25,19,10525.38,2,4,3,保持
16533,8,20,4817.83,4,4,3,高价值
16534,6,10,2117.1,4,2,2,发展
16535,17,15,14123.4,3,4,3,高价值
16536,78,16,2729.08,1,4,2,一般
16537,179,7,702.3499999999999,1,1,1,挽留
16538,15,10,4234.66,3,2,3,发展
16539,11,9,6497.46,3,2,3,发展
16540,66,9,725.1800000000001,1,2,1,挽留
16541,4,11,2220.93,4,2,2,发展
16542,23,7,603.19,3,1,1,一般
16543,9,10,817.96,4,2,1,发展
16544,1,13,3895.42,4,3,3,高价值
16545,30,12,32969.05,2,3,4,保持
16546,3,7,1474.18,4,1,1,一般
16547,26,11,2157.2400000000002,2,2,2,挽留
16548,26,8,1047.76,2,1,1,挽留
16549,7,18,5868.97,4,4,3,高价值
16550,14,14,3470.6,3,4,2,发展
16551,14,8,2038.77,3,1,2,一般
16552,8,8,733.7,4,1,1,一般
16553,32,10,2831.6,2,2,2,挽留
16554,139,8,1652.79,1,1,1,挽留
16555,57,7,570.7,1,1,1,挽留
16556,23,13,2868.13,3,3,2,发展
16557,11,10,2486.11,3,2,2,发展
16558,2,21,49984.84,4,4,4,高价值
16559,98,15,14296.060000000001,1,4,3,保持
16560,40,9,2470.1400000000003,2,2,2,挽留
16561,134,7,13686.300000000001,1,1,3,一般
16562,24,10,1515.6599999999999,3,2,1,发展
16563,1,11,661.54,4,2,1,发展
16564,23,13,1600.3,3,3,1,发展
16565,5,7,847.9,4,1,1,一般
16566,14,11,1674.3,3,2,2,发展
16567,7,11,2369.46,4,2,2,发展
16568,89,14,8294.31,1,4,3,保持
16569,3,11,9338.3,4,2,3,发展
16570,32,9,6187.34,2,2,3,一般
16571,5,10,5680.49,4,2,3,发展
16572,22,12,1430.52,3,3,1,发展
16573,5,14,9112.98,4,4,3,高价值
16574,105,7,1048.75,1,1,1,挽留
16575,27,9,1025.6000000000001,2,2,1,挽留
16576,21,12,5962.65,3,3,3,高价值
16577,5,11,15486.46,4,2,4,发展
16578,15,11,19844.26,3,2,4,发展
16579,9,13,4044.3900000000003,4,3,3,高价值
16580,17,7,1138.2,3,1,1,一般
16581,53,10,1748.88,1,2,2,挽留
16582,45,10,1407.93,2,2,1,挽留
16583,4,16,11442.38,4,4,3,高价值
16584,20,13,52084.5,3,3,4,高价值
16585,18,18,84149.08,3,4,4,高价值
16586,14,5,3380.79,3,1,2,一般
16587,56,5,4538.65,1,1,3,一般
16588,14,8,12782.73,3,1,3,一般
16589,66,8,1085.5,1,1,1,挽留
16590,31,12,7558.46,2,3,3,保持
16591,20,4,37856.6,3,1,4,一般
16592,57,11,955.48,1,2,1,挽留
16593,6,12,3372.4,4,3,2,发展
16594,12,8,1565.3400000000001,3,1,1,一般
16595,9,7,30187.95,4,1,4,一般
16596,18,9,3775.5,3,2,3,发展
16597,130,9,2307.8,1,2,2,挽留
16598,52,4,117.89999999999999,1,1,1,挽留
16599,92,11,1904.65,1,2,2,挽留
16600,25,9,26370.51,2,2,4,一般
16601,58,9,1963.01,1,2,2,挽留
16602,3,15,4800.4400000000005,4,4,3,高价值
16603,5,8,19026.2,4,1,4,一般
16604,3,15,6073.51,4,4,3,高价值
16605,90,12,24257.16,1,3,4,保持
16606,113,8,3141.7,1,1,2,挽留
16607,23,8,428.77,3,1,1,一般
16608,39,13,1968.2199999999998,2,3,2,一般
16609,7,11,1794.03,4,2,2,发展
16610,30,8,2189.05,2,1,2,挽留
16611,232,4,2379.2,1,1,2,挽留
16612,41,14,29147.399999999998,2,4,4,保持
16613,3,20,56124.99,4,4,4,高价值
16614,104,7,924.11,1,1,1,挽留
16615,3,8,12500.71,4,1,3,一般
16616,17,12,3158.51,3,3,2,发展
16617,28,7,853.49,2,1,1,挽留
16618,5,9,20555.31,4,2,4,发展
16619,30,8,863.0,2,1,1,挽留
16620,10,9,1081.45,4,2,1,发展
16621,43,5,554.1600000000001,2,1,1,挽留
16622,5,7,4876.7,4,1,3,一般
16623,45,11,11385.8,2,2,3,一般
16624,54,8,1437.76,1,1,1,挽留
16625,22,13,1547.81,3,3,1,发展
16626,28,11,70212.95,2,2,4,一般
16627,101,8,29810.829999999998,1,1,4,一般
16628,3,12,3813.5499999999997,4,3,3,高价值
16629,1,10,1321.82,4,2,1,发展
16630,3,14,2322.36,4,4,2,发展
16631,11,12,1762.66,3,3,2,发展
16632,20,11,6772.26,3,2,3,发展
16633,55,5,879.4,1,1,1,挽留
16634,19,13,4965.84,3,3,3,高价值
16635,10,10,10095.1,4,2,3,发展
16636,92,10,1506.7,1,2,1,挽留
16637,13,12,1073.25,3,3,1,发展
16638,2,12,21477.05,4,3,4,高价值
16639,9,13,18145.27,4,3,4,高价值
16640,16,11,2642.65,3,2,2,发展
16641,18,12,1896.05,3,3,2,发展
16642,92,9,1353.09,1,2,1,挽留
16643,85,11,14531.07,1,2,4,一般
16644,13,12,18752.9,3,3,4,高价值
16645,28,10,1739.53,2,2,2,挽留
16646,46,9,18225.260000000002,2,2,4,一般
16647,124,10,42730.689999999995,1,2,4,一般
16648,2,15,13880.65,4,4,3,高价值
16649,15,11,6604.49,3,2,3,发展
16650,51,10,2863.9,1,2,2,挽留
16651,9,15,3238.71,4,4,2,发展
16652,138,9,732.28,1,2,1,挽留
16653,76,13,3760.95,1,3,3,保持
16654,29,16,2091.5,2,4,2,一般
16655,32,12,2470.16,2,3,2,一般
16656,4,12,23745.45,4,3,4,高价值
16657,16,10,1161.0800000000002,3,2,1,发展
16658,16,9,1251.7,3,2,1,发展
16659,14,8,1088.6,3,1,1,一般
16660,3,13,4472.27,4,3,3,高价值
16661,137,4,235.10000000000002,1,1,1,挽留
16662,20,8,8220.55,3,1,3,一般
16663,37,8,2187.42,2,1,2,挽留
16664,78,8,1064.9,1,1,1,挽留
16665,40,12,3406.77,2,3,2,一般
16666,17,16,22054.43,3,4,4,高价值
16667,124,9,4923.58,1,2,3,一般
16668,65,10,2564.56,1,2,2,挽留
16669,107,8,1710.6100000000001,1,1,2,挽留
16670,48,12,1828.8,2,3,2,一般
16671,8,13,4427.46,4,3,3,高价值
16672,43,8,12924.45,2,1,3,一般
16673,19,9,37977.73,3,2,4,发展
16674,30,8,1357.95,2,1,1,挽留
16675,24,8,38990.5,3,1,4,一般
16676,26,11,3955.04,2,2,3,一般
16677,24,17,24535.989999999998,3,4,4,高价值
16678,1,10,1652.94,4,2,1,发展
16679,50,14,64013.61,1,4,4,保持
16680,52,8,1997.35,1,1,2,挽留
16681,97,8,9687.35,1,1,3,一般
16682,3,11,2014.24,4,2,2,发展
16683,107,16,2735.11,1,4,2,一般
16684,14,9,38696.350000000006,3,2,4,发展
16685,24,10,5759.8099999999995,3,2,3,发展
16686,18,11,2535.4500000000003,3,2,2,发展
16687,5,10,14681.45,4,2,4,发展
16688,27,10,2010.0,2,2,2,挽留
16689,11,15,19683.57,3,4,4,高价值
16690,40,7,1569.2900000000002,2,1,1,挽留
16691,7,11,3697.2799999999997,4,2,3,发展
16692,3,8,20421.9,4,1,4,一般
16693,77,7,783.2,1,1,1,挽留
16694,25,15,3390.62,2,4,2,一般
16695,6,13,2223.08,4,3,2,发展
16696,27,6,1527.9,2,1,1,挽留
16697,50,11,14335.65,1,2,3,一般
16698,134,11,873.1,1,2,1,挽留
16699,64,10,908.32,1,2,1,挽留
16700,55,6,771.66,1,1,1,挽留
16701,24,11,3117.25,3,2,2,发展
16702,25,14,2210.91,2,4,2,一般
16703,24,5,631.47,3,1,1,一般
16704,33,13,3851.57,2,3,3,保持
16705,26,12,3020.25,2,3,2,一般
16706,154,11,40267.939999999995,1,2,4,一般
16707,57,11,13249.93,1,2,3,一般
16708,1,13,2128.78,4,3,2,发展
16709,6,10,1140.65,4,2,1,发展
16710,13,10,2449.4500000000003,3,2,2,发展
16711,43,9,956.3199999999999,2,2,1,挽留
16712,9,10,3003.06,4,2,2,发展
16713,19,16,2767.86,3,4,2,发展
16714,6,9,10552.29,4,2,3,发展
16715,11,14,2473.46,3,4,2,发展
16716,98,5,1945.15,1,1,2,挽留
16717,5,11,52138.18,4,2,4,发展
16718,20,6,50887.4,3,1,4,一般
16719,94,6,2714.65,1,1,2,挽留
16720,29,13,1283.06,2,3,1,一般
16721,19,8,30331.55,3,1,4,一般
16722,7,20,63967.87,4,4,4,高价值
16723,11,14,15546.36,3,4,4,高价值
16724,25,7,568.86,2,1,1,挽留
16725,7,11,6323.31,4,2,3,发展
16726,18,6,4875.42,3,1,3,一般
16727,74,8,1382.38,1,1,1,挽留
16728,61,8,1562.96,1,1,1,挽留
16729,22,7,17814.8,3,1,4,一般
16730,9,9,1248.95,4,2,1,发展
16731,19,4,1075.46,3,1,1,一般
16732,38,11,2052.85,2,2,2,挽留
16733,33,8,621.03,2,1,1,挽留
16734,28,12,8797.47,2,3,3,保持
16735,21,13,21526.3,3,3,4,高价值
16736,17,17,4671.35,3,4,3,高价值
16737,47,8,5031.700000000001,2,1,3,一般
16738,16,11,5484.5,3,2,3,发展
16739,17,10,1217.53,3,2,1,发展
16740,54,19,17723.5,1,4,4,保持
16741,64,7,2048.6,1,1,2,挽留
16742,20,16,4183.29,3,4,3,高价值
16743,43,13,10516.06,2,3,3,保持
16744,108,4,214.10000000000002,1,1,1,挽留
16745,3,9,1251.6100000000001,4,2,1,发展
16746,20,13,17019.03,3,3,4,高价值
16747,30,8,902.25,2,1,1,挽留
16748,53,10,1913.16,1,2,2,挽留
16749,16,14,3314.92,3,4,2,发展
16750,11,7,582.4,3,1,1,一般
16751,95,6,916.91,1,1,1,挽留
16752,6,19,2250.37,4,4,2,发展
16753,4,6,1263.3100000000002,4,1,1,一般
16754,48,10,5138.6,2,2,3,一般
16755,24,11,11021.46,3,2,3,发展
16756,20,7,4107.24,3,1,3,一般
16757,23,10,1197.46,3,2,1,发展
16758,22,12,3071.22,3,3,2,发展
16759,36,7,5696.35,2,1,3,一般
16760,45,12,2443.81,2,3,2,一般
16761,17,12,20585.31,3,3,4,高价值
16762,18,16,51860.32,3,4,4,高价值
16763,3,16,2463.86,4,4,2,发展
16764,11,9,1596.11,3,2,1,发展
16765,61,13,2792.02,1,3,2,一般
16766,30,9,3661.29,2,2,3,一般
16767,76,9,11665.650000000001,1,2,3,一般
16768,9,11,1351.48,4,2,1,发展
16769,32,10,2304.8,2,2,2,挽留
16770,20,4,939.05,3,1,1,一般
16771,9,17,62902.1,4,4,4,高价值
16772,13,11,9136.6,3,2,3,发展
16773,98,17,74947.63,1,4,4,保持
16774,68,14,1459.96,1,4,1,一般
16775,15,7,3315.5,3,1,2,一般
16776,10,14,51672.91,4,4,4,高价值
16777,64,8,2077.4100000000003,1,1,2,挽留
16778,44,13,3787.41,2,3,3,保持
16779,27,7,1625.6699999999998,2,1,1,挽留
16780,16,11,1263.5900000000001,3,2,1,发展
16781,95,12,2968.6,1,3,2,一般
16782,12,12,6613.71,3,3,3,高价值
16783,136,9,3527.25,1,2,3,一般
16784,122,8,60796.31,1,1,4,一般
16785,9,9,1380.63,4,2,1,发展
16786,94,3,698.2,1,1,1,挽留
16787,67,5,1265.7,1,1,1,挽留
16788,22,18,113893.72,3,4,4,高价值
16789,70,12,30463.91,1,3,4,保持
16790,64,11,43226.25,1,2,4,一般
